,Date,Map,Team 1 ID,Team 1 Start Side,Team 1 Score,Team 1 Half 1 Score,Team 1 Half 2 Score,Team 1 Overtime Score,Team 2 ID,Team 2 Start Side,Team 2 Score,Team 2 Half 1 Score,Team 2 Half 2 Score,Team 2 Overtime Score,Match ID,HomeWin,HomeLastWin,VisitorLastWin,HomeWinStreak,VisitorWinStreak
7200,9/13/17,Cobblestone,7924,T,16,7,9,0,4643,CT,9,8,1,0,2314255/rise-nation-vs-denial-ecs-season-4-na-development-league,True,True,False,2,0
7201,9/13/17,Nuke,7924,CT,19,11,4,4,4643,T,17,4,11,2,2314255/rise-nation-vs-denial-ecs-season-4-na-development-league,True,True,False,3,0
7202,9/13/17,Nuke,6301,T,16,9,7,0,7157,CT,9,6,3,0,2313846/splyce-vs-rogue-esl-pro-league-season-6-north-america,True,True,False,1,0
7203,9/13/17,Cache,6959,T,16,12,4,0,7713,CT,5,3,2,0,2314730/mk-vs-north-academy-hellcase-cup-6,True,False,False,0,0
7204,9/13/17,Cobblestone,7517,CT,16,13,3,0,8008,T,2,2,0,0,2314742/tainted-minds-vs-grayhound-zen-league-season-2,True,False,True,0,2
7205,9/13/17,Cobblestone,7820,CT,16,11,5,0,7489,T,12,4,8,0,2314767/goodjob-vs-epg-streamme-gauntlet-cis-vs-eu-13,True,False,False,0,0
7206,9/13/17,Default,7898,T,16,8,8,0,6745,CT,12,7,5,0,2314724/pro100-vs-extatus-wca-2017-europe-closed-qualifier,True,False,True,0,5
7207,9/13/17,Nuke,7175,T,16,7,9,0,6855,CT,10,8,2,0,2314337/heroic-vs-fragsters-ecs-season-4-eu-development-league,True,False,True,0,1
7208,9/13/17,Train,7175,T,16,12,4,0,6855,CT,3,3,0,0,2314337/heroic-vs-fragsters-ecs-season-4-eu-development-league,True,True,False,1,0
7209,9/13/17,Train,8347,CT,12,9,3,0,7586,T,16,6,10,0,2314768/koraba-potuna-vs-veritasaequitas-streamme-gauntlet-cis-vs-eu-13,False,False,0,0,0
7210,9/13/17,Inferno,8380,T,2,2,0,0,7900,CT,16,13,3,0,2314766/forzefy-vs-spirit-academy-streamme-gauntlet-cis-vs-eu-13,False,0,False,0,0
7211,9/13/17,Overpass,4674,CT,14,5,9,0,5310,T,16,10,6,0,2313936/ldlc-vs-hellraisers-esl-pro-league-season-6-europe,False,True,True,2,4
7212,9/13/17,Mirage,6651,T,19,10,5,4,4602,CT,16,5,10,1,2314338/gambit-vs-tricked-ecs-season-4-eu-development-league,True,False,False,0,0
7213,9/13/17,Nuke,6651,T,16,8,8,0,4602,CT,8,7,1,0,2314338/gambit-vs-tricked-ecs-season-4-eu-development-league,True,True,False,1,0
7214,9/13/17,Cache,7454,CT,17,5,10,2,7743,T,19,10,5,4,2314772/gatekeepers-vs-opaa-streamme-gauntlet-cis-vs-eu-13,False,False,False,0,0
7215,9/13/17,Inferno,8211,T,6,5,1,0,7354,CT,16,10,6,0,2314744/nasr-vs-mvp-pk-zen-league-season-2,False,True,True,1,6
7216,9/13/17,Inferno,6959,CT,13,6,7,0,6745,T,16,9,7,0,2314731/mk-vs-extatus-hellcase-cup-6,False,True,False,1,0
7217,9/13/17,Cache,5310,T,8,6,2,0,4674,CT,16,9,7,0,2313935/hellraisers-vs-ldlc-esl-pro-league-season-6-europe,False,True,False,5,0
7218,9/13/17,Overpass,4643,T,16,8,8,0,6301,CT,11,7,4,0,2314252/denial-vs-splyce-ecs-season-4-na-development-league,True,False,True,0,2
7219,9/13/17,Inferno,4643,CT,16,8,8,0,6301,T,10,7,3,0,2314252/denial-vs-splyce-ecs-season-4-na-development-league,True,True,False,1,0
7220,9/13/17,Train,7354,T,16,8,8,0,8211,CT,14,7,7,0,2314743/mvp-pk-vs-nasr-zen-league-season-2,True,True,False,7,0
7221,9/13/17,Mirage,6902,T,13,6,7,0,7532,CT,16,9,7,0,2313938/godsent-vs-big-esl-pro-league-season-6-europe,False,False,True,0,2
7222,9/13/17,Cache,5929,T,16,8,8,0,6651,CT,14,7,7,0,2314341/space-soldiers-vs-gambit-ecs-season-4-eu-development-league,True,False,True,0,2
7223,9/13/17,Mirage,5929,T,10,5,5,0,6651,CT,16,10,6,0,2314341/space-soldiers-vs-gambit-ecs-season-4-eu-development-league,False,True,False,1,0
7224,9/13/17,Nuke,8347,T,5,3,2,0,7020,CT,16,12,4,0,2314725/koraba-potuna-vs-spirit-wca-2017-europe-closed-qualifier,False,False,True,0,2
7225,9/13/17,Overpass,8347,CT,15,13,2,0,7020,T,19,2,13,0,2314725/koraba-potuna-vs-spirit-wca-2017-europe-closed-qualifier,False,False,True,0,3
7226,9/13/17,Inferno,7020,T,16,8,8,0,8242,CT,9,7,2,0,2314733/spirit-vs-ares-hellcase-cup-6,True,True,True,4,1
7227,9/13/17,Cache,7532,T,16,8,8,0,6902,CT,8,7,1,0,2313937/big-vs-godsent-esl-pro-league-season-6-europe,True,True,False,3,0
7228,9/13/17,Overpass,8008,T,22,7,8,7,7517,CT,19,8,7,4,2314741/grayhound-vs-tainted-minds-zen-league-season-2,True,False,True,0,1
7229,9/13/17,Cache,7157,CT,16,10,6,0,7801,T,8,5,3,0,2313849/rogue-vs-ghost-esl-pro-league-season-6-north-america,True,False,False,0,0
7230,9/13/17,Inferno,8120,CT,16,9,7,0,7713,T,12,6,6,0,2314732/avangar-vs-north-academy-hellcase-cup-6,True,True,False,1,0
7231,9/13/17,Mirage,7367,T,13,5,8,0,6896,CT,16,10,6,0,2314751/quantum-bellator-fire-vs-pride-wca-2017-europe-closed-qualifier,False,False,True,0,4
7232,9/13/17,Inferno,7367,CT,16,9,7,0,6896,T,6,6,0,0,2314751/quantum-bellator-fire-vs-pride-wca-2017-europe-closed-qualifier,True,False,True,0,5
7233,9/13/17,Cache,7367,CT,16,12,4,0,6896,T,8,3,5,0,2314751/quantum-bellator-fire-vs-pride-wca-2017-europe-closed-qualifier,True,True,False,1,0
7234,9/13/17,Cache,8120,CT,16,12,4,0,8242,T,14,3,11,0,2314734/avangar-vs-ares-hellcase-cup-6,True,True,False,2,0
7235,9/14/17,Cobblestone,7856,CT,16,10,6,0,7969,T,6,5,1,0,2314737/envyus-academy-vs-nemiga-hellcase-cup-6,True,True,False,2,0
7236,9/14/17,Mirage,6745,CT,16,11,5,0,6896,T,6,4,2,0,2314765/extatus-vs-pride-mother-russia-1xbet,True,True,False,1,0
7237,9/14/17,Train,6745,T,1,1,0,0,6896,CT,16,14,2,0,2314765/extatus-vs-pride-mother-russia-1xbet,False,True,False,2,0
7238,9/14/17,Cobblestone,6745,T,16,8,8,0,6896,CT,8,7,1,0,2314765/extatus-vs-pride-mother-russia-1xbet,True,False,True,0,1
7239,9/14/17,Nuke,6855,CT,16,8,8,0,4674,T,9,7,2,0,2314344/fragsters-vs-ldlc-ecs-season-4-eu-development-league,True,False,True,0,1
7240,9/14/17,Inferno,6855,CT,10,5,5,0,4674,T,16,10,6,0,2314344/fragsters-vs-ldlc-ecs-season-4-eu-development-league,False,True,False,1,0
7241,9/14/17,Mirage,8021,T,16,11,5,0,5680,CT,5,4,1,0,2314746/kings-vs-athletico-zen-league-season-2,True,False,False,0,0
7242,9/14/17,Cache,6248,T,3,3,0,0,7092,CT,16,12,4,0,2314747/themongolz-vs-5power-zen-league-season-2,False,False,True,0,1
7243,9/14/17,Mirage,8120,CT,16,8,8,0,8369,T,8,7,1,0,2314706/avangar-vs-smoke-criminals-makemybet-championship-1-closed-qualifier,True,True,False,3,0
7244,9/14/17,Nuke,6301,T,14,7,7,0,7557,CT,16,8,8,0,2313852/splyce-vs-misfits-esl-pro-league-season-6-north-america,False,False,True,0,1
7245,9/14/17,Overpass,5988,T,16,9,7,0,8120,CT,10,6,4,0,2314769/flipsid3-vs-avangar-epicenter-2017-cis-closed-qualifier,True,False,True,0,4
7246,9/14/17,Cache,5988,CT,1,1,0,0,8120,T,16,14,2,0,2314769/flipsid3-vs-avangar-epicenter-2017-cis-closed-qualifier,False,True,False,1,0
7247,9/14/17,Mirage,5988,T,12,3,9,0,8120,CT,16,12,4,0,2314769/flipsid3-vs-avangar-epicenter-2017-cis-closed-qualifier,False,False,True,0,1
7248,9/14/17,Cache,7743,T,4,3,1,0,7586,CT,16,12,4,0,2314776/opaa-vs-veritasaequitas-streamme-gauntlet-cis-vs-eu-13,False,True,True,1,1
7249,9/14/17,Train,7743,T,9,7,2,0,7586,CT,16,8,8,0,2314776/opaa-vs-veritasaequitas-streamme-gauntlet-cis-vs-eu-13,False,False,True,0,2
7250,9/14/17,Inferno,6651,CT,16,9,7,0,4674,T,9,6,3,0,2314340/gambit-vs-ldlc-ecs-season-4-eu-development-league,True,True,True,1,1
7251,9/14/17,Cache,6651,T,16,10,6,0,4674,CT,13,5,8,0,2314340/gambit-vs-ldlc-ecs-season-4-eu-development-league,True,True,False,2,0
7252,9/14/17,Inferno,7497,CT,17,7,8,2,8347,T,19,8,7,4,2314708/resistance-vs-koraba-potuna-esports-balkan-league-season-1,False,True,False,2,0
7253,9/14/17,Train,7497,T,10,8,2,0,8347,CT,16,7,9,0,2314708/resistance-vs-koraba-potuna-esports-balkan-league-season-1,False,False,True,0,1
7254,9/14/17,Train,7856,T,4,2,2,0,7331,CT,16,13,3,0,2314775/envyus-academy-vs-igamecom-hellcase-cup-6,False,True,False,3,0
7255,9/14/17,Train,6669,CT,16,14,2,0,7900,T,1,1,0,0,2314738/binary-dragons-vs-spirit-academy-hellcase-cup-6,True,True,True,3,1
7256,9/14/17,Train,7187,CT,16,10,6,0,8127,T,7,5,2,0,2314707/nexus-vs-kliktech-esports-balkan-league-season-1,True,False,False,0,0
7257,9/14/17,Mirage,7187,T,16,11,5,0,8127,CT,4,4,0,0,2314707/nexus-vs-kliktech-esports-balkan-league-season-1,True,True,False,1,0
7258,9/14/17,Inferno,7092,T,16,11,5,0,6248,CT,7,4,3,0,2314748/5power-vs-themongolz-zen-league-season-2,True,True,False,2,0
7259,9/14/17,Cache,8282,T,2,2,0,0,8369,CT,16,13,3,0,2314774/next-generation-vs-smoke-criminals-makemybet-championship-1-closed-qualifier,False,False,False,0,0
7260,9/14/17,Inferno,8282,CT,16,11,5,0,8369,T,6,4,2,0,2314774/next-generation-vs-smoke-criminals-makemybet-championship-1-closed-qualifier,True,False,True,0,1
7261,9/14/17,Mirage,8282,T,9,3,6,0,8369,CT,16,12,4,0,2314774/next-generation-vs-smoke-criminals-makemybet-championship-1-closed-qualifier,False,True,False,1,0
7262,9/14/17,Train,7557,T,16,7,9,0,6301,CT,9,8,1,0,2313851/misfits-vs-splyce-esl-pro-league-season-6-north-america,True,True,False,2,0
7263,9/14/17,Train,7856,CT,16,9,7,0,7489,T,13,6,7,0,2314735/envyus-academy-vs-epg-hellcase-cup-6,True,False,False,0,0
7264,9/14/17,Cache,5680,CT,16,9,7,0,8021,T,11,6,5,0,2314745/athletico-vs-kings-zen-league-season-2,True,False,True,0,1
7265,9/14/17,Default,7175,CT,16,11,5,0,6651,T,14,4,10,0,2314339/heroic-vs-gambit-ecs-season-4-eu-development-league,True,True,True,2,3
7266,9/14/17,Train,7969,T,8,6,2,0,8120,CT,16,9,7,0,2314773/nemiga-vs-avangar-makemybet-championship-1-closed-qualifier,False,False,True,0,2
7267,9/14/17,Inferno,7801,T,14,9,5,0,7157,CT,16,6,10,0,2313850/ghost-vs-rogue-esl-pro-league-season-6-north-america,False,False,True,0,1
7268,9/14/17,Train,6118,T,16,10,6,0,7924,CT,6,5,1,0,2314243/tempo-storm-vs-rise-nation-ecs-season-4-na-development-league,True,True,True,1,4
7269,9/14/17,Nuke,6118,T,16,10,6,0,7924,CT,7,5,2,0,2314243/tempo-storm-vs-rise-nation-ecs-season-4-na-development-league,True,True,False,2,0
7270,9/14/17,Train,7557,T,16,10,6,0,7616,CT,14,5,9,0,2314254/misfits-vs-french-canadians-ecs-season-4-na-development-league,True,True,False,3,0
7271,9/14/17,Mirage,7557,T,16,12,4,0,7616,CT,6,3,3,0,2314254/misfits-vs-french-canadians-ecs-season-4-na-development-league,True,True,False,4,0
7272,9/15/17,Mirage,7924,T,16,4,12,0,8359,CT,13,11,2,0,2314249/rise-nation-vs-rudys-players-club-ecs-season-4-na-development-league,True,False,False,0,0
7273,9/15/17,Cobblestone,7924,T,13,9,4,0,8359,CT,16,6,10,0,2314249/rise-nation-vs-rudys-players-club-ecs-season-4-na-development-league,False,True,False,1,0
7274,9/15/17,Cache,6667,T,16,10,6,0,5378,CT,5,5,0,0,2314753/faze-vs-virtuspro-esl-one-new-york-2017,True,True,False,2,0
7275,9/15/17,Mirage,6665,T,16,7,9,0,5973,CT,13,8,5,0,2314755/astralis-vs-liquid-esl-one-new-york-2017,True,True,False,1,0
7276,9/15/17,Inferno,6667,T,16,12,4,0,6665,CT,6,3,3,0,2314757/faze-vs-astralis-esl-one-new-york-2017,True,True,True,3,2
7277,9/15/17,Nuke,7175,CT,16,10,6,0,4602,T,7,5,2,0,2314342/heroic-vs-tricked-ecs-season-4-eu-development-league,True,True,False,3,0
7278,9/15/17,Overpass,7175,CT,10,7,3,0,4602,T,16,8,8,0,2314342/heroic-vs-tricked-ecs-season-4-eu-development-league,False,True,False,4,0
7279,9/15/17,Inferno,7606,CT,16,9,7,0,8143,T,6,6,0,0,2314854/vici-vs-wg-mobagame-cup-1,True,True,True,3,2
7280,9/15/17,Mirage,7533,CT,16,9,7,0,4991,T,14,6,8,0,2314496/north-vs-fnatic-eleague-csgo-premier-2017,True,True,True,8,2
7281,9/15/17,Inferno,8120,CT,16,5,11,0,6745,T,14,10,4,0,2314852/avangar-vs-extatus-hellcase-cup-6,True,True,True,3,1
7282,9/15/17,Mirage,5752,T,16,8,8,0,4608,CT,10,7,3,0,2314760/cloud9-vs-natus-vincere-esl-one-new-york-2017,True,False,False,0,0
7283,9/15/17,Train,5752,CT,16,7,9,0,4608,T,11,8,3,0,2314760/cloud9-vs-natus-vincere-esl-one-new-york-2017,True,True,False,1,0
7284,9/15/17,Inferno,6665,T,14,8,6,0,5973,CT,16,7,9,0,2314761/astralis-vs-liquid-esl-one-new-york-2017,False,False,False,0,0
7285,9/15/17,Cache,6665,CT,19,6,9,4,5973,T,17,9,6,2,2314761/astralis-vs-liquid-esl-one-new-york-2017,True,False,True,0,1
7286,9/15/17,Mirage,6665,CT,12,9,3,0,5973,T,16,6,10,0,2314761/astralis-vs-liquid-esl-one-new-york-2017,False,True,False,1,0
7287,9/15/17,Inferno,8143,T,8,7,1,0,8207,CT,16,8,8,0,2314856/wg-vs-aerowolf-mobagame-cup-1,False,False,True,0,7
7288,9/15/17,Overpass,6420,T,16,6,10,0,6419,CT,14,9,5,0,2314864/kon-finland-vs-kon-norway-king-of-nordic-season-8,True,False,False,0,0
7289,9/15/17,Cobblestone,4494,T,8,7,1,0,7010,CT,16,8,8,0,2314497/mousesports-vs-immortals-eleague-csgo-premier-2017,False,True,True,1,2
7290,9/15/17,Cache,7606,CT,6,2,4,0,8207,T,16,13,3,0,2314857/vici-vs-aerowolf-mobagame-cup-1,False,True,True,4,8
7291,9/15/17,Overpass,6417,CT,16,11,5,0,6420,T,4,4,0,0,2314865/kon-denmark-vs-kon-finland-king-of-nordic-season-8,True,False,True,0,1
7292,9/15/17,Train,6137,CT,16,13,3,0,5752,T,5,2,3,0,2314756/sk-vs-cloud9-esl-one-new-york-2017,True,True,True,1,2
7293,9/15/17,Inferno,5378,CT,10,6,4,0,5973,T,16,9,7,0,2314759/virtuspro-vs-liquid-esl-one-new-york-2017,False,False,True,0,1
7294,9/15/17,Nuke,5378,T,16,10,6,0,5973,CT,6,5,1,0,2314759/virtuspro-vs-liquid-esl-one-new-york-2017,True,False,True,0,2
7295,9/15/17,Mirage,5378,T,5,2,3,0,5973,CT,16,13,3,0,2314759/virtuspro-vs-liquid-esl-one-new-york-2017,False,True,False,1,0
7296,9/15/17,Cache,8143,T,14,9,5,0,7480,CT,16,6,10,0,2314855/wg-vs-rte-mobagame-cup-1,False,False,False,0,0
7297,9/15/17,Train,5991,CT,11,6,5,0,4608,T,16,9,7,0,2314758/envyus-vs-natus-vincere-esl-one-new-york-2017,False,False,False,0,0
7298,9/15/17,Cobblestone,5991,T,8,6,2,0,4608,CT,16,9,7,0,2314758/envyus-vs-natus-vincere-esl-one-new-york-2017,False,False,True,0,1
7299,9/15/17,Cobblestone,6137,CT,16,10,6,0,5991,T,12,5,7,0,2314752/sk-vs-envyus-esl-one-new-york-2017,True,True,False,2,0
7300,9/15/17,Inferno,5752,T,16,11,5,0,4608,CT,13,4,9,0,2314754/cloud9-vs-natus-vincere-esl-one-new-york-2017,True,False,True,0,2
7301,9/15/17,Train,8068,T,16,10,6,0,8383,CT,6,5,1,0,2314850/ago-vs-ex-pompa-black-esl-polish-championship-summer-2017,True,False,0,0,0
7302,9/15/17,Mirage,8068,T,16,12,4,0,8383,CT,3,3,0,0,2314850/ago-vs-ex-pompa-black-esl-polish-championship-summer-2017,True,True,False,1,0
7303,9/15/17,Overpass,6418,CT,16,10,6,0,6417,T,12,5,7,0,2314866/kon-sweden-vs-kon-denmark-king-of-nordic-season-8,True,True,True,5,1
7304,9/15/17,Overpass,7969,T,16,12,4,0,8369,CT,5,3,2,0,2314849/nemiga-vs-smoke-criminals-makemybet-championship-1-closed-qualifier,True,False,True,0,1
7305,9/15/17,Mirage,7969,CT,19,8,7,4,8369,T,17,7,8,2,2314849/nemiga-vs-smoke-criminals-makemybet-championship-1-closed-qualifier,True,True,False,1,0
7306,9/16/17,Cache,7839,T,2,2,0,0,8262,CT,16,13,3,0,2314868/nspr-vs-beyondmaple-gext-thailand-2017-finals,False,False,True,0,2
7307,9/16/17,Nuke,7839,CT,10,9,1,0,8262,T,16,6,10,0,2314868/nspr-vs-beyondmaple-gext-thailand-2017-finals,False,False,True,0,3
7308,9/16/17,Train,6248,T,8,7,1,0,7660,CT,16,8,8,0,2314862/themongolz-vs-flash-mobagame-cup-1,False,False,False,0,0
7309,9/16/17,Overpass,6774,CT,12,8,4,0,8262,T,16,7,9,0,2314869/signature-vs-beyondmaple-gext-thailand-2017-finals,False,False,True,0,4
7310,9/16/17,Mirage,6774,T,16,8,8,0,8262,CT,13,7,6,0,2314869/signature-vs-beyondmaple-gext-thailand-2017-finals,True,False,True,0,5
7311,9/16/17,Nuke,6774,T,16,12,4,0,8262,CT,3,3,0,0,2314869/signature-vs-beyondmaple-gext-thailand-2017-finals,True,True,False,1,0
7312,9/16/17,Train,8143,CT,1,1,0,0,7660,T,16,14,2,0,2314858/wg-vs-flash-mobagame-cup-1,False,False,True,0,1
7313,9/16/17,Mirage,7606,CT,16,7,9,0,7660,T,10,8,2,0,2314863/vici-vs-flash-mobagame-cup-1,True,False,True,0,2
7314,9/16/17,Cobblestone,8386,T,16,9,7,0,8210,CT,8,6,2,0,2314870/elite-human-resource-vs-talon-extremesland-2017-taiwan-qualifier,True,0,0,0,0
7315,9/16/17,Mirage,8386,T,14,10,4,0,8210,CT,16,5,11,0,2314870/elite-human-resource-vs-talon-extremesland-2017-taiwan-qualifier,False,True,False,1,0
7316,9/16/17,Cache,8386,CT,8,7,1,0,8210,T,16,8,8,0,2314870/elite-human-resource-vs-talon-extremesland-2017-taiwan-qualifier,False,False,True,0,1
7317,9/16/17,Train,8021,CT,7,7,0,0,6010,T,16,8,8,0,2314770/kings-vs-chiefs-iesf-2017-australian-finals,False,False,True,0,4
7318,9/16/17,Mirage,8021,T,16,9,7,0,6010,CT,10,6,4,0,2314770/kings-vs-chiefs-iesf-2017-australian-finals,True,False,True,0,5
7319,9/16/17,Overpass,8021,T,3,2,1,0,6010,CT,16,13,3,0,2314770/kings-vs-chiefs-iesf-2017-australian-finals,False,True,False,1,0
7320,9/16/17,Train,7344,CT,16,10,6,0,7733,T,5,5,0,0,2314873/recca-vs-boom-rog-masters-2017-indonesia-regional-finals,True,True,True,1,1
7321,9/16/17,Cache,7344,T,17,11,4,2,7733,CT,19,4,11,4,2314873/recca-vs-boom-rog-masters-2017-indonesia-regional-finals,False,True,False,2,0
7322,9/16/17,Mirage,7344,CT,16,12,4,0,7733,T,5,3,2,0,2314873/recca-vs-boom-rog-masters-2017-indonesia-regional-finals,True,False,True,0,1
7323,9/16/17,Mirage,8210,T,16,8,8,0,8228,CT,12,7,5,0,2314872/talon-vs-action-live-extremesland-2017-taiwan-qualifier,True,True,False,2,0
7324,9/16/17,Train,8210,T,16,11,5,0,8228,CT,11,4,7,0,2314872/talon-vs-action-live-extremesland-2017-taiwan-qualifier,True,True,False,3,0
7325,9/16/17,Inferno,7092,CT,16,8,8,0,8207,T,11,7,4,0,2314860/5power-vs-aerowolf-mobagame-cup-1,True,True,True,3,9
7326,9/16/17,Train,7010,CT,10,6,4,0,4991,T,16,9,7,0,2314500/immortals-vs-fnatic-eleague-csgo-premier-2017,False,True,False,3,0
7327,9/16/17,Inferno,7010,T,14,10,4,0,4991,CT,16,5,11,0,2314500/immortals-vs-fnatic-eleague-csgo-premier-2017,False,False,True,0,1
7328,9/16/17,Cobblestone,6896,T,16,10,6,0,6134,CT,14,5,9,0,2314851/pride-vs-kinguin-esl-polish-championship-summer-2017,True,False,True,0,1
7329,9/16/17,Cache,6896,CT,12,3,9,0,6134,T,16,12,4,0,2314851/pride-vs-kinguin-esl-polish-championship-summer-2017,False,True,False,1,0
7330,9/16/17,Nuke,6896,T,5,4,1,0,6134,CT,16,11,5,0,2314851/pride-vs-kinguin-esl-polish-championship-summer-2017,False,False,True,0,1
7331,9/16/17,Cobblestone,7092,T,3,3,0,0,7606,CT,16,12,4,0,2314859/5power-vs-vici-mobagame-cup-1,False,True,True,4,1
7332,9/16/17,Train,4929,CT,16,5,11,0,4666,T,13,10,3,0,2314867/refuse-vs-duttdutt-iesf-2017-swedish-finals,True,False,0,0,0
7333,9/16/17,Cobblestone,4929,T,11,5,6,0,4666,CT,16,10,6,0,2314867/refuse-vs-duttdutt-iesf-2017-swedish-finals,False,True,False,1,0
7334,9/16/17,Cache,4929,T,10,6,4,0,4666,CT,16,9,7,0,2314867/refuse-vs-duttdutt-iesf-2017-swedish-finals,False,False,True,0,1
7335,9/16/17,Mirage,8204,T,16,8,8,0,8208,CT,7,7,0,0,2314874/darayu-delta-squad-vs-akara-rog-masters-2017-indonesia-regional-finals,True,False,False,0,0
7336,9/16/17,Cache,8204,CT,4,1,3,0,8208,T,16,14,2,0,2314874/darayu-delta-squad-vs-akara-rog-masters-2017-indonesia-regional-finals,False,True,False,1,0
7337,9/16/17,Inferno,8204,T,7,3,4,0,8208,CT,16,12,4,0,2314874/darayu-delta-squad-vs-akara-rog-masters-2017-indonesia-regional-finals,False,False,True,0,1
7338,9/16/17,Mirage,7898,CT,12,10,2,0,4606,T,16,5,11,0,2314739/pro100-vs-bx3-makemybet-championship-1-closed-qualifier,False,True,False,1,0
7339,9/16/17,Overpass,8324,T,14,7,7,0,8323,CT,16,8,8,0,2314877/alternativ-vs-zxcv-extremesland-2017-japan-regional-finals,False,True,True,1,1
7340,9/16/17,Cache,8324,T,16,8,8,0,8323,CT,8,7,1,0,2314877/alternativ-vs-zxcv-extremesland-2017-japan-regional-finals,True,False,True,0,2
7341,9/16/17,Inferno,8324,CT,19,6,9,4,8323,T,16,9,6,1,2314877/alternativ-vs-zxcv-extremesland-2017-japan-regional-finals,True,True,False,1,0
7342,9/16/17,Mirage,7962,CT,16,10,6,0,6192,T,14,5,9,0,2314878/sz-absolute-vs-detonator-extremesland-2017-japan-regional-finals,True,True,True,5,1
7343,9/16/17,Inferno,7962,T,16,9,7,0,6192,CT,10,6,4,0,2314878/sz-absolute-vs-detonator-extremesland-2017-japan-regional-finals,True,True,False,6,0
7344,9/16/17,Overpass,8228,CT,19,6,9,4,8225,T,16,9,6,1,2314871/action-live-vs-goldenmix-extremesland-2017-taiwan-qualifier,True,False,True,0,1
7345,9/16/17,Inferno,8228,CT,11,7,4,0,8225,T,16,8,8,0,2314871/action-live-vs-goldenmix-extremesland-2017-taiwan-qualifier,False,True,False,1,0
7346,9/16/17,Nuke,8228,T,16,7,9,0,8225,CT,8,8,0,0,2314871/action-live-vs-goldenmix-extremesland-2017-taiwan-qualifier,True,False,True,0,1
7347,9/16/17,Cobblestone,7010,T,20,8,7,5,7533,CT,22,7,8,7,2314498/immortals-vs-north-eleague-csgo-premier-2017,False,False,True,0,9
7348,9/16/17,Inferno,7480,T,8,3,5,0,6248,CT,16,12,4,0,2314861/rte-vs-themongolz-mobagame-cup-1,False,True,False,1,0
7349,9/16/17,Inferno,6137,T,18,4,11,3,5973,CT,22,11,4,7,2314762/sk-vs-liquid-esl-one-new-york-2017,False,True,True,3,1
7350,9/16/17,Overpass,6137,T,16,11,5,0,5973,CT,5,4,1,0,2314762/sk-vs-liquid-esl-one-new-york-2017,True,False,True,0,2
7351,9/16/17,Cobblestone,6137,T,14,7,7,0,5973,CT,16,8,8,0,2314762/sk-vs-liquid-esl-one-new-york-2017,False,True,False,1,0
7352,9/16/17,Train,4494,T,5,3,2,0,4991,CT,16,12,4,0,2314499/mousesports-vs-fnatic-eleague-csgo-premier-2017,False,False,True,0,2
7353,9/16/17,Mirage,4494,CT,16,10,6,0,4991,T,13,5,8,0,2314499/mousesports-vs-fnatic-eleague-csgo-premier-2017,True,False,True,0,3
7354,9/16/17,Cobblestone,4494,CT,13,11,2,0,4991,T,16,4,12,0,2314499/mousesports-vs-fnatic-eleague-csgo-premier-2017,False,True,False,1,0
7355,9/16/17,Mirage,6667,CT,16,11,5,0,5752,T,4,4,0,0,2314763/faze-vs-cloud9-esl-one-new-york-2017,True,True,True,4,1
7356,9/16/17,Overpass,6667,T,16,12,4,0,5752,CT,3,3,0,0,2314763/faze-vs-cloud9-esl-one-new-york-2017,True,True,False,5,0
7357,9/17/17,Mirage,7606,CT,16,13,3,0,7480,T,6,2,4,0,2314883/vici-vs-rte-mobagame-cup-1,True,True,False,2,0
7358,9/17/17,Train,8321,CT,12,3,9,0,6010,T,16,12,4,0,2314273/sin-vs-chiefs-aoc-cybergamer-premier-league-spring-2017,False,True,True,1,1
7359,9/17/17,Overpass,8068,T,22,8,7,7,6134,CT,19,7,8,4,2314881/ago-vs-kinguin-esl-polish-championship-summer-2017,True,True,True,2,2
7360,9/17/17,Cobblestone,8068,CT,4,2,2,0,6134,T,16,13,3,0,2314881/ago-vs-kinguin-esl-polish-championship-summer-2017,False,True,False,3,0
7361,9/17/17,Mirage,8068,CT,12,8,4,0,6134,T,16,7,9,0,2314881/ago-vs-kinguin-esl-polish-championship-summer-2017,False,False,True,0,1
7362,9/17/17,Inferno,6010,CT,16,8,8,0,8321,T,14,7,7,0,2314272/chiefs-vs-sin-aoc-cybergamer-premier-league-spring-2017,True,True,False,2,0
7363,9/17/17,Train,7980,CT,16,10,6,0,6396,T,10,5,5,0,2314892/waterdogs-vs-exaequo-iesf-2017-italy-qualifier,True,False,False,0,0
7364,9/17/17,Cache,7980,T,12,7,5,0,6396,CT,16,8,8,0,2314892/waterdogs-vs-exaequo-iesf-2017-italy-qualifier,False,True,False,1,0
7365,9/17/17,Mirage,7980,T,13,7,6,0,6396,CT,16,8,8,0,2314892/waterdogs-vs-exaequo-iesf-2017-italy-qualifier,False,False,True,0,1
7366,9/17/17,Mirage,7668,T,13,7,6,0,7340,CT,16,8,8,0,2314750/wasd-vs-wolsung-gameon-iii-finals,False,True,True,1,4
7367,9/17/17,Train,7668,T,16,12,4,0,7340,CT,3,3,0,0,2314750/wasd-vs-wolsung-gameon-iii-finals,True,False,True,0,5
7368,9/17/17,Nuke,7668,CT,16,13,3,0,7340,T,3,2,1,0,2314750/wasd-vs-wolsung-gameon-iii-finals,True,True,False,1,0
